customer_id,name,gender,age,city,state,signup_date,total_orders,completed_orders,total_units,active_months,first_order_date,last_order_date,last_completed_order_date,recency_days,account_age_days,customer_lifetime_days,total_gross_revenue,total_revenue,total_profit,average_order_value,order_frequency_monthly,gross_margin_pct,refund_count,refund_amount,refund_rate,cancellation_count,cancellation_amount,cancellation_rate,recent_revenue,recent_order_count,historical_revenue,historical_order_count,recent_revenue_ratio,recent_order_ratio,revenue_trend,r_score,f_score,m_score,rfm_score,customer_segment,risk_score,risk_level,key_risk_driver,recommended_action,churn_probability
CUST_009926,Jerry Martin,Male,18.0,San Jose,CA,2022-12-19,1.0,1.0,1.0,1.0,2023-01-01,2023-01-01,2023-01-01,546,559,0,214.0,214.0,100.86,214.0,0.054,47.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,1.0,0.0,0.0,-0.3185,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_009927,Jerry Scott,Male,38.0,San Antonio,TX,2024-01-16,1.0,1.0,1.0,1.0,2024-01-20,2024-01-20,2024-01-20,162,166,0,278.5,278.5,106.43,278.5,0.181,38.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.5,1.0,0.0,0.0,-0.3218,3,1,1,311,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.8762
CUST_009928,Catherine Hill,Female,23.0,Phoenix,AZ,2022-11-01,35.0,34.0,55.0,16.0,2022-11-03,2024-03-02,2024-03-02,120,607,485,11362.27,11267.28,4720.15,331.39,1.68,41.89,1.0,94.99,0.0286,0.0,0.0,0.0,0.0,0.0,11267.28,34.0,0.0,0.0,-0.333,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.8505
CUST_009929,Tyler Wood,Male,50.0,Philadelphia,PA,2023-10-20,2.0,2.0,4.0,2.0,2023-10-22,2023-11-17,2023-11-17,226,254,26,1224.97,1224.97,640.03,612.48,0.236,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.97,2.0,0.0,0.0,-0.3306,3,2,2,322,Promising,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9874
CUST_009930,Sophia Wood,Female,45.0,New York,NY,2022-06-06,4.0,4.0,5.0,3.0,2022-06-07,2022-11-23,2022-11-23,585,755,169,184.96,184.96,129.68,46.24,0.159,70.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.96,4.0,0.0,0.0,-0.3162,1,2,1,121,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_009931,Denise Diaz,Female,51.0,Boston,MA,2023-01-04,44.0,39.0,64.0,16.0,2023-01-06,2024-06-29,2024-06-29,1,543,540,12888.73,11005.77,4950.85,282.2,2.155,44.98,5.0,1882.96,0.1136,0.0,0.0,0.0,2425.41,12.0,8580.36,27.0,0.2204,0.3077,-0.0395,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1154
CUST_009932,Samuel Perez,Male,35.0,Houston,TX,2024-02-21,1.0,1.0,3.0,1.0,2024-02-28,2024-02-28,2024-02-28,123,130,0,2596.5,2596.5,477.03,2596.5,0.231,18.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.5,1.0,0.0,0.0,-0.3321,3,1,3,313,Promising,25,MEDIUM,Cooling Purchase Cadence (91-180 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.6641
CUST_009933,Jessica Miller,Female,36.0,San Antonio,TX,2022-08-22,7.0,6.0,6.0,6.0,2022-08-24,2024-02-16,2024-02-16,135,678,541,1018.98,916.98,448.18,152.83,0.265,48.88,1.0,102.0,0.1429,0.0,0.0,0.0,0.0,0.0,916.98,6.0,0.0,0.0,-0.3297,3,3,2,332,Promising,40,MEDIUM,Cooling Purchase Cadence (91-180 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9657
CUST_009934,Nancy Lopez,Female,20.0,Miami,FL,2023-09-11,20.0,20.0,27.0,5.0,2023-09-13,2024-06-28,2024-06-28,2,293,289,3941.91,3941.91,1997.91,197.1,2.048,50.68,0.0,0.0,0.0,0.0,0.0,0.0,3635.91,18.0,306.0,2.0,0.9224,0.9,0.8942,5,5,4,554,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1813
CUST_009935,Zachary Torres,Male,26.0,Dallas,TX,2024-02-07,1.0,1.0,1.0,1.0,2024-02-07,2024-02-07,2024-02-07,144,144,0,240.99,240.99,116.96000000000001,240.99,0.208,48.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.99,1.0,0.0,0.0,-0.3201,3,1,1,311,Promising,15,LOW,Cooling Purchase Cadence (91-180 Days),Loyalty Points Acceleration & Exclusive Product Previews,0.7714
CUST_009936,Grace Gray,Female,50.0,Miami,FL,2023-11-09,23.0,22.0,29.0,6.0,2023-11-09,2024-06-26,2024-06-26,4,234,230,5434.37,4660.4,2144.02,211.84,2.821,46.01,1.0,773.97,0.0435,0.0,0.0,0.0,3957.91,18.0,702.4899999999998,4.0,0.8493,0.8182,0.7973,5,5,4,554,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.111
CUST_009937,Emma Thomas,Female,43.0,Los Angeles,CA,2024-02-26,23.0,22.0,37.0,5.0,2024-02-28,2024-06-29,2024-06-29,1,125,122,8482.36,8269.37,3223.6200000000003,375.88,5.28,38.98,0.0,0.0,0.0,1.0,212.99,0.0435,8229.369999999999,21.0,40.00000000000182,1.0,0.9952,0.9545,0.9924,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0741
CUST_009938,Sarah Nguyen,Female,40.0,Chicago,IL,2024-02-23,16.0,13.0,20.0,3.0,2024-02-25,2024-06-29,2024-06-29,1,128,125,4310.9,3479.41,1521.26,267.65,3.047,43.72,3.0,831.49,0.1875,0.0,0.0,0.0,3037.4300000000003,12.0,441.97999999999956,1.0,0.873,0.9231,0.8282,5,4,4,544,Champions,15,LOW,High Return Friction (18.8% Refund Rate),Loyalty Points Acceleration & Exclusive Product Previews,0.0736
CUST_009939,Jeffrey Brown,Male,54.0,Chicago,IL,2022-05-04,2.0,2.0,4.0,2.0,2022-05-07,2022-06-14,2022-06-14,747,788,38,1007.0,1007.0,452.31,503.5,0.076,44.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,2.0,0.0,0.0,-0.3301,1,2,2,122,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_009940,Jacob Ramos,Male,22.0,Minneapolis,MN,2023-06-30,2.0,2.0,2.0,2.0,2023-07-07,2023-08-15,2023-08-15,320,366,39,126.5,126.5,85.09,63.25,0.164,67.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,2.0,0.0,0.0,-0.3089,2,2,1,221,Hibernating,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9996
CUST_009941,Jordan King,Male,48.0,Boston,MA,2023-02-13,1.0,1.0,2.0,1.0,2023-02-24,2023-02-24,2023-02-24,492,503,0,152.0,152.0,124.16,152.0,0.06,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,1.0,0.0,0.0,-0.3128,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_009942,Lauren King,Female,24.0,Miami,FL,2023-08-29,11.0,11.0,17.0,8.0,2023-08-30,2024-06-03,2024-06-03,27,306,278,2955.4300000000003,2955.4300000000003,1243.8100000000002,268.68,1.078,42.09,0.0,0.0,0.0,0.0,0.0,0.0,269.5,3.0,2685.9300000000003,8.0,0.0912,0.2727,-0.211,4,4,3,443,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1685
CUST_009943,Charles Gray,Male,57.0,Dallas,TX,2023-10-10,2.0,2.0,3.0,2.0,2023-10-20,2023-11-22,2023-11-22,221,264,33,1065.98,1065.98,244.67000000000002,532.99,0.227,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.98,2.0,0.0,0.0,-0.3302,3,2,2,322,Promising,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9872
CUST_009944,Edward Hall,Male,45.0,Los Angeles,CA,2022-09-08,4.0,3.0,6.0,3.0,2022-09-10,2023-01-10,2023-01-10,537,661,122,1518.45,1439.95,788.6,479.98,0.136,54.77,1.0,78.5,0.25,0.0,0.0,0.0,0.0,0.0,1439.95,3.0,0.0,0.0,-0.331,1,2,3,123,Promising,70,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_009945,Elizabeth Hernandez,Female,39.0,Houston,TX,2023-11-19,11.0,9.0,17.0,6.0,2023-11-20,2024-06-29,2024-06-29,1,224,222,4487.9,2210.4,944.32,245.6,1.205,42.72,2.0,2277.5,0.1818,0.0,0.0,0.0,1554.92,6.0,655.48,3.0,0.7035,0.6667,0.6019,5,4,3,543,Loyal Customers,15,LOW,High Return Friction (18.2% Refund Rate),Loyalty Points Acceleration & Exclusive Product Previews,0.0788
CUST_009946,Virginia Edwards,Female,30.0,San Diego,CA,2023-01-30,28.0,26.0,44.0,15.0,2023-02-01,2024-05-06,2024-05-06,55,517,460,12569.77,11306.8,4416.360000000001,434.88,1.509,39.06,2.0,1262.97,0.0714,0.0,0.0,0.0,680.98,2.0,10625.82,24.0,0.0602,0.0769,-0.2528,4,5,5,455,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.3613
CUST_009947,Adam Roberts,Male,66.0,New York,NY,2023-08-10,2.0,2.0,2.0,2.0,2023-08-15,2023-09-20,2023-09-20,284,325,36,1247.49,1247.49,384.72,623.74,0.185,30.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.49,2.0,0.0,0.0,-0.3307,2,2,2,222,Hibernating,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9986
CUST_009948,Elizabeth Murphy,Female,63.0,San Jose,CA,2023-02-14,17.0,16.0,22.0,12.0,2023-02-15,2024-05-15,2024-05-15,46,502,455,8476.34,6771.39,2148.46,423.21,0.956,31.73,0.0,0.0,0.0,1.0,1704.95,0.0588,298.49,2.0,6472.900000000001,14.0,0.0441,0.125,-0.2742,4,4,5,445,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.3575
CUST_009949,Edward Williams,Male,44.0,Miami,FL,2022-12-07,7.0,6.0,7.0,7.0,2022-12-07,2023-12-08,2023-12-08,205,571,366,1435.97,1409.47,647.83,234.91,0.315,45.96,0.0,0.0,0.0,1.0,26.5,0.1429,0.0,0.0,1409.47,6.0,0.0,0.0,-0.331,3,3,3,333,Loyal Customers,50,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9922
CUST_009950,Austin Gomez,Male,53.0,Houston,TX,2023-09-06,5.0,5.0,9.0,5.0,2023-09-08,2024-06-13,2024-06-13,17,298,279,2515.9700000000003,2515.9700000000003,1366.3899999999999,503.19,0.503,54.31,0.0,0.0,0.0,0.0,0.0,0.0,181.99,2.0,2333.9800000000005,3.0,0.0723,0.4,-0.236,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1864
CUST_009951,Teresa Gray,Female,35.0,Seattle,WA,2023-05-16,40.0,38.0,72.0,13.0,2023-05-29,2024-06-27,2024-06-27,3,411,395,12667.32,12330.32,5425.46,324.48,2.774,44.0,1.0,235.0,0.025,1.0,102.0,0.025,5479.41,12.0,6850.91,26.0,0.4444,0.3158,0.259,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0974
CUST_009952,Frank Sanchez,Male,23.0,San Antonio,TX,2023-12-25,1.0,0.0,0.0,1.0,2024-01-06,2024-01-06,,999,188,0,215.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_009953,Scott Hernandez,Male,48.0,New York,NY,2023-11-10,1.0,1.0,1.0,1.0,2023-11-15,2023-11-15,2023-11-15,228,233,0,51.99,51.99,19.940000000000005,51.99,0.129,38.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.99,1.0,0.0,0.0,-0.2796,3,1,1,311,Promising,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9862
CUST_009954,Denise Rodriguez,Female,27.0,Chicago,IL,2024-01-05,8.0,8.0,15.0,3.0,2024-01-05,2024-06-30,2024-06-30,0,177,177,2931.45,2931.45,1262.6200000000001,366.43,1.356,43.07,0.0,0.0,0.0,0.0,0.0,0.0,1789.48,5.0,1141.9699999999998,3.0,0.6104,0.625,0.479,5,3,3,533,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0872
CUST_009955,Zachary Flores,Male,55.0,San Diego,CA,2023-10-27,2.0,2.0,5.0,1.0,2023-11-01,2023-11-17,2023-11-17,226,247,16,1203.96,1203.96,721.7600000000001,601.98,0.243,59.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.96,2.0,0.0,0.0,-0.3306,3,2,2,322,Promising,40,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9882
CUST_009956,Julia Martinez,Female,52.0,Denver,CO,2024-02-06,7.0,7.0,18.0,3.0,2024-02-08,2024-06-21,2024-06-21,9,145,134,2309.4,2309.4,862.94,329.91,1.448,37.37,0.0,0.0,0.0,0.0,0.0,0.0,1499.45,6.0,809.95,1.0,0.6493,0.8571,0.5301,4,3,3,433,Loyal Customers,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1297
CUST_009957,David Campbell,Male,41.0,Phoenix,AZ,2022-06-16,2.0,1.0,2.0,2.0,2022-06-18,2022-08-01,2022-06-18,743,745,44,993.0,870.0,215.38,870.0,0.04,24.76,1.0,123.0,0.5,0.0,0.0,0.0,0.0,0.0,870.0,1.0,0.0,0.0,-0.3295,1,1,2,112,Hibernating,55,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_009958,Donna Allen,Female,41.0,Los Angeles,CA,2023-07-29,20.0,18.0,27.0,8.0,2023-07-31,2024-06-28,2024-06-25,5,337,333,8807.32,8319.33,2477.67,462.18,1.602,29.78,1.0,147.0,0.05,1.0,340.99,0.05,5428.879999999999,11.0,2890.4500000000007,7.0,0.6526,0.6111,0.5361,5,4,5,545,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1145
CUST_009959,Jennifer Miller,Female,51.0,New York,NY,2022-04-01,7.0,6.0,6.0,5.0,2022-04-03,2023-02-25,2023-01-03,544,821,328,1053.48,1039.49,554.4300000000001,173.25,0.219,53.34,0.0,0.0,0.0,1.0,13.99,0.1429,0.0,0.0,1039.49,6.0,0.0,0.0,-0.3302,1,3,2,132,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_009960,Madison Morales,Female,42.0,Denver,CO,2023-04-13,19.0,16.0,30.0,13.0,2023-04-15,2024-06-28,2024-06-28,2,444,440,7246.89,5019.39,2272.07,313.71,1.081,45.27,1.0,39.0,0.0526,2.0,2188.5,0.1053,936.97,6.0,4082.42,10.0,0.1867,0.375,-0.0843,5,4,4,544,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1173
CUST_009961,Christina Collins,Female,33.0,Houston,TX,2023-12-31,4.0,4.0,4.0,2.0,2024-01-02,2024-05-22,2024-05-22,39,182,141,1077.99,1077.99,377.35,269.5,0.659,35.0,0.0,0.0,0.0,0.0,0.0,0.0,853.49,2.0,224.5,2.0,0.7917,0.5,0.7157,4,2,2,422,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.2422
CUST_009962,Ashley Brown,Female,20.0,San Jose,CA,2023-09-28,4.0,3.0,5.0,4.0,2023-09-29,2024-04-11,2024-03-17,105,276,195,1172.97,832.98,467.99,277.66,0.326,56.18,0.0,0.0,0.0,1.0,339.99,0.25,0.0,0.0,832.98,3.0,0.0,0.0,-0.3294,3,2,2,322,Promising,30,MEDIUM,Cooling Purchase Cadence (91-180 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.4505
CUST_009963,Sophia Brown,Female,50.0,Los Angeles,CA,2023-06-16,17.0,15.0,24.0,10.0,2023-06-17,2024-05-26,2024-05-26,35,380,344,7540.860000000001,6793.38,2325.72,452.89,1.184,34.24,0.0,0.0,0.0,2.0,747.48,0.1176,201.5,2.0,6591.88,13.0,0.0297,0.1333,-0.2934,4,4,5,445,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1772
CUST_009964,Dylan Cook,Male,43.0,Boston,MA,2023-09-06,1.0,1.0,1.0,1.0,2023-09-11,2023-09-11,2023-09-11,293,298,0,73.5,73.5,58.99,73.5,0.101,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,1.0,0.0,0.0,-0.2934,2,1,1,211,Hibernating,25,MEDIUM,High Inactivity (181-365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,0.9987
CUST_009965,Michelle Richardson,Female,73.0,Houston,TX,2022-07-02,26.0,26.0,47.0,10.0,2022-07-04,2023-06-16,2023-06-16,380,729,347,7610.4,7610.4,3437.4900000000002,292.71,1.07,45.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7610.4,26.0,0.0,0.0,-0.3329,2,5,5,255,At Risk,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_009966,Joyce Rivera,Female,37.0,New York,NY,2024-02-15,52.0,47.0,78.0,5.0,2024-02-16,2024-06-30,2024-06-30,0,136,135,19665.64,15881.710000000001,6684.4400000000005,337.91,10.368,42.09,1.0,85.99,0.0192,4.0,3697.9399999999996,0.0769,15288.73,45.0,592.9800000000014,2.0,0.9627,0.9574,0.9496,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0496
CUST_009967,Victoria Rogers,Female,42.0,San Diego,CA,2022-08-09,7.0,6.0,9.0,6.0,2022-08-09,2023-09-15,2023-05-18,409,691,402,2332.99,1915.99,474.42,319.33,0.26,24.76,1.0,417.0,0.1429,0.0,0.0,0.0,0.0,0.0,1915.99,6.0,0.0,0.0,-0.3316,2,3,3,233,At Risk,75,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,0.9999
CUST_009968,James Flores,Male,43.0,Denver,CO,2022-06-26,4.0,4.0,14.0,3.0,2022-06-28,2022-08-30,2022-08-30,670,735,63,4162.0,4162.0,1311.0400000000002,1040.5,0.163,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162.0,4.0,0.0,0.0,-0.3325,1,2,4,124,Promising,75,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_009969,Lauren Chavez,Female,47.0,Portland,OR,2022-05-30,20.0,20.0,27.0,13.0,2022-06-01,2024-01-23,2024-01-23,159,762,601,6254.36,6254.36,2448.53,312.72,0.787,39.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.36,20.0,0.0,0.0,-0.3328,3,5,5,355,Loyal Customers,60,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.985
CUST_009970,Paul Kelly,Male,26.0,Charlotte,NC,2024-02-18,7.0,7.0,10.0,3.0,2024-02-20,2024-06-16,2024-06-16,14,133,117,608.0,608.0,397.28999999999996,86.86,1.579,65.34,0.0,0.0,0.0,0.0,0.0,0.0,404.0,5.0,204.0,2.0,0.6645,0.7143,0.5437,4,3,2,432,Potential Loyalists,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1222
CUST_009971,Austin Martinez,Male,38.0,Philadelphia,PA,2023-03-13,1.0,1.0,1.0,1.0,2023-03-22,2023-03-22,2023-03-22,466,475,0,161.99,161.99,92.23,161.99,0.063,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.99,1.0,0.0,0.0,-0.314,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_009972,Ann Peterson,Female,49.0,Austin,TX,2023-05-09,50.0,46.0,77.0,14.0,2023-05-11,2024-06-29,2024-06-29,1,418,415,21998.49,18939.53,7520.820000000001,411.73,3.301,39.71,1.0,220.5,0.02,3.0,2838.46,0.06,9280.789999999999,21.0,9658.74,25.0,0.49,0.4565,0.3199,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0729
CUST_009973,Austin Hill,Male,34.0,Dallas,TX,2023-01-04,1.0,1.0,1.0,1.0,2023-01-12,2023-01-12,2023-01-12,535,543,0,73.5,73.5,58.99,73.5,0.055,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,1.0,0.0,0.0,-0.2934,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_009974,Andrea Martin,Female,48.0,San Diego,CA,2022-01-31,24.0,21.0,33.0,12.0,2022-02-01,2023-05-22,2023-05-22,405,881,475,5381.87,4557.38,2232.64,217.02,0.715,48.99,3.0,824.49,0.125,0.0,0.0,0.0,0.0,0.0,4557.38,21.0,0.0,0.0,-0.3326,2,5,4,254,At Risk,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_009975,Anthony Baker,Male,40.0,New York,NY,2022-03-15,6.0,6.0,9.0,5.0,2022-03-16,2023-03-14,2023-03-14,474,838,363,1120.96,1120.96,488.95,186.83,0.215,43.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.96,6.0,0.0,0.0,-0.3304,1,3,2,132,Promising,65,HIGH,Severe Inactivity (>365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),1.0
CUST_009976,Kathleen Murphy,Female,44.0,Seattle,WA,2022-01-18,21.0,20.0,35.0,12.0,2022-01-18,2023-03-14,2023-03-14,474,894,420,4293.9,4115.4,1880.23,205.77,0.671,45.69,1.0,178.5,0.0476,0.0,0.0,0.0,0.0,0.0,4115.4,20.0,0.0,0.0,-0.3325,1,5,4,154,Cannot Lose Them,85,CRITICAL,Severe Inactivity (>365 Days),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_009977,Douglas Wilson,Male,53.0,Charlotte,NC,2023-05-13,1.0,1.0,1.0,1.0,2023-05-23,2023-05-23,2023-05-23,404,414,0,64.99,64.99,42.029999999999994,64.99,0.072,64.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99,1.0,0.0,0.0,-0.2889,2,1,1,211,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_009978,Ronald Ortiz,Male,36.0,Los Angeles,CA,2022-07-22,1.0,1.0,1.0,1.0,2022-07-27,2022-07-27,2022-07-27,704,709,0,73.5,73.5,58.99,73.5,0.042,80.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,1.0,0.0,0.0,-0.2934,1,1,1,111,Hibernating,40,MEDIUM,Severe Inactivity (>365 Days),Personalized Cross-Sell Campaign & Replenishment Nudge,1.0
CUST_009979,Joan Bennett,Female,20.0,Houston,TX,2023-01-24,17.0,16.0,25.0,12.0,2023-01-26,2024-05-21,2024-05-21,40,523,481,7001.33,6660.34,2930.11,416.27,0.918,43.99,0.0,0.0,0.0,1.0,340.99,0.0588,2487.44,2.0,4172.9,14.0,0.3735,0.125,0.1644,4,4,5,445,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.3706
CUST_009980,Laura Johnson,Female,35.0,New York,NY,2023-03-12,21.0,19.0,28.0,13.0,2023-03-12,2024-06-25,2024-06-25,5,476,471,5037.89,4894.41,2209.57,257.6,1.197,45.14,0.0,0.0,0.0,2.0,143.48000000000002,0.0952,1409.47,7.0,3484.9399999999996,12.0,0.288,0.3684,0.0505,5,5,4,554,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.1497
CUST_009981,Ashley Bennett,Female,28.0,Phoenix,AZ,2023-05-08,12.0,11.0,21.0,8.0,2023-05-09,2024-01-08,2024-01-08,174,419,244,3047.38,2405.41,1297.8000000000002,218.67,0.788,53.95,0.0,0.0,0.0,1.0,641.97,0.0833,0.0,0.0,2405.41,11.0,0.0,0.0,-0.332,3,4,3,343,Loyal Customers,50,HIGH,Cooling Purchase Cadence (91-180 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9557
CUST_009982,Rachel Wood,Female,18.0,San Antonio,TX,2024-01-21,47.0,45.0,75.0,6.0,2024-01-29,2024-06-30,2024-06-30,0,161,153,20428.23,20202.23,7602.580000000001,448.94,8.385,37.63,1.0,128.0,0.0213,1.0,98.0,0.0213,18294.250000000004,38.0,1907.979999999996,7.0,0.9056,0.8444,0.8736,5,5,5,555,Champions,0,LOW,Healthy Engagement Cadence,Loyalty Points Acceleration & Exclusive Product Previews,0.0523
CUST_009983,Nathan Reyes,Male,37.0,Houston,TX,2022-02-18,0.0,0.0,0.0,0.0,,,,999,863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,000,Inactive / Unactivated,85,CRITICAL,Unactivated Account (0 Completed Purchases),High-Touch Re-engagement / VIP Concierge Win-Back Promo,1.0
CUST_009984,Samuel Rivera,Male,41.0,San Antonio,TX,2023-04-08,7.0,6.0,10.0,5.0,2023-04-08,2023-09-18,2023-09-18,286,449,163,997.49,741.49,470.28999999999996,123.58,0.401,63.42,1.0,256.0,0.1429,0.0,0.0,0.0,0.0,0.0,741.49,6.0,0.0,0.0,-0.3289,2,3,2,232,Promising,50,HIGH,High Inactivity (181-365 Days),Automated Multi-Channel Retention Flow (15% Reactivation Offer),0.9988
